imdb_id,title,theme_name,theme_salience,confidence,justification
tt0081353,Popeye,extreme_individualism,4,0.7,"While not dominant, individualism appears intermittently in ""Popeye."" Popeye is a newcomer who initially clashes with the town's established (and corrupt) system, as seen in his interactions with the taxman: ""Oh, tax this, tax that."" He also operates somewhat independently, searching for his pap and dealing with situations on his own terms. However, he does form connections and protect Olive Oyl and Swee'pea, indicating a capacity for cooperation. The townspeople, while initially wary, eventually rally to support Popeye, suggesting a communal spirit, even if it's somewhat reluctant."
tt0080453,The Blue Lagoon,extreme_individualism,7,0.9,"The film's narrative heavily emphasizes the protagonists' self-reliance and isolation. After being shipwrecked, Richard and Emmeline are forced to survive on their own, with Paddy Button initially providing some guidance but eventually succumbing to alcoholism and neglect. Richard's increasing self-reliance is evident in his hut-building and fishing skills, while Emmeline's journey involves internal struggles and secrets. The children's isolation is further highlighted by their invented games and internal dialogues, such as Richard's desire to leave the island alone and Emmeline's eventual separation and return."
tt0081696,Urban Cowboy,extreme_individualism,5,0.8,"The film presents a recurring tension between individual desires and the expectations of relationships and community. Bud's initial move to Houston is driven by personal ambition, but he quickly becomes entangled in relationships that challenge his self-reliance. Sissy's desire to ride the bull clashes with Bud's traditional views, leading to conflict: ""I wanted to show you I could ride it."" Bud's pride and jealousy also fuel his actions, such as his fight with Tattoo and his reaction to Sissy's friendship with Jessie. While the narrative does involve community, the central conflicts often stem from individual choices and desires overriding collective harmony."
tt0081505,The Shining,extreme_individualism,7,1,"Extreme individualism is a central theme in ""The Shining,"" particularly through Jack Torrance's character arc. Initially, Jack seeks isolation at the Overlook to focus on his writing, stating, ""Five months of peace is just what I want."" As the story progresses, his isolation amplifies his self-centeredness, leading him to prioritize his work and perceived responsibilities over his family's well-being. He demands that Wendy respect his space and work, saying, ""Whenever I'm in here...that means I am working. That means don't come in."" This culminates in his complete mental breakdown, where he actively threatens and attacks his family, driven by his own ego and perceived failures. The narrative emphasizes Jack's descent into madness as a consequence of his isolation and self-absorption, highlighting the dangers of extreme individualism."
tt0080520,Cheech & Chong’s Next Movie,extreme_individualism,5,0.8,"The film features two main characters, Cheech and Chong, who primarily operate as a duo, but their actions are driven by self-interest and immediate gratification rather than any sense of collective responsibility. Dialogue emphasizes personal gain, such as selling dope for individual profit (""We haven't even paid for it yet."") or prioritizing personal pleasure over shared goals. While they occasionally help each other, their collaboration is more about mutual convenience than a commitment to a larger community. The narrative doesn't explicitly promote teamwork, but the characters' reliance on each other suggests a moderate level of individualism rather than complete isolation."
tt0080487,Caddyshack,extreme_individualism,5,0.8,"The film presents a recurring tension between individual pursuits and collective expectations, reflected in Danny's struggle to define his future against the backdrop of family pressures and societal norms. Danny is torn between the caddy scholarship (a collective achievement) and his personal desires. Ty Webb embodies a more laissez-faire individualism, prioritizing personal experience over societal expectations, as seen in his advice to Danny: ""Stop thinking, let things happen...and be the ball."" Carl Spackler's eccentric and destructive pursuit of the gopher also highlights individual obsession over the collective good of the golf course. While teamwork exists, the narrative often emphasizes characters acting on their own accord, creating a noticeable tension."
tt0080761,Friday the 13th,extreme_individualism,6,0.8,"The film presents a narrative where characters are largely isolated and make individual decisions that lead to their demise. Annie's decision to hitchhike alone, despite warnings, sets her apart. The counselors, while initially a group, are picked off one by one while separated, highlighting their individual vulnerabilities. Alice's survival hinges on her individual resourcefulness and confrontation with Mrs. Voorhees, with no reliance on external help. The dialogue emphasizes individual actions and choices, with little focus on collective strategy or support, making individualism a recurring theme."
tt0080474,Brubaker,extreme_individualism,7,1,"Extreme individualism is a central theme in ""Brubaker."" The protagonist, Henry Brubaker, enters the prison system undercover, operating alone to expose corruption and implement reforms. He frequently clashes with established authorities and traditions, prioritizing his vision for justice over collective agreement. For example, he states, ""It's my job to reform a prison. I'm not here to work for a political party...or the state or a governor."" This rejection of the established system and reliance on his own judgment highlights his individualistic approach. Furthermore, Brubaker's actions often isolate him, as seen in Lillian Gray's warning: ""You see everything from Brubaker's point of view. Everything you do is right, everyone else is absurd."""
tt0081060,Little Darlings,extreme_individualism,4,0.8,"The film explores individualism primarily through the character of Ferris, who initially prioritizes her own desires and reputation, leading to conflicts with others. This is evident in her competitive pursuit of losing her virginity first, as highlighted by the dialogue: ""Angel versus Ferris. Whoever loses her virginity first wins."" However, the narrative also shows instances of cooperation and friendship, such as when the girls band together to help Ferris and Angel in various situations. The ending emphasizes collective action as the girls unite to support each other and confront their issues together, diminishing the initial focus on individual competition. Therefore, while individualism is present, it is not the dominant structural engine."
tt0080661,Dressed to Kill,extreme_individualism,3,0.7,"The film features instances of individualism, but it is not a central theme. Kate Miller's actions, such as picking up strangers and engaging in risky behavior, suggest a degree of self-reliance and disregard for potential consequences. Liz Blake's initial reluctance to cooperate with the police and her independent investigation also highlight individual initiative. However, the narrative also emphasizes the importance of collaboration, as seen in the eventual cooperation between Liz, Peter, and Detective Marino to solve the case. The resolution depends on collective effort rather than a single individual's actions."
tt0080745,Flash Gordon,extreme_individualism,6,0.9,"The film presents a recurring tension between individual action and collective effort, placing it in the middle range of the scale. Flash Gordon often acts independently, driven by his own sense of responsibility, as seen when he decides to confront Ming alone: ""It's a rational transaction. One life for billions."" However, he also relies on others, such as Zarkov and Dale, and eventually collaborates with Vultan and Barin. The dialogue highlights both the necessity of teamwork (""We've got to join up with Flash."") and the limitations of collective action, as seen in Vultan's initial reluctance to fight Ming. Ultimately, the resolution depends on Flash's individual heroism, but it is amplified by the collective rebellion, suggesting a moderate salience of extreme individualism."
tt0080678,The Elephant Man,extreme_individualism,4,0.8,"While the narrative focuses on John Merrick's individual struggles and his desire for acceptance, it doesn't strongly emphasize individualism over collectivism. Merrick relies on the help of Dr. Treves and others. The dialogue shows Merrick's dependence on others, such as when he says, ""Everybody's been very kind."" and ""I am happy every hour of the day. My life is full, because I know that I am loved. I have gained myself. I could not say that, were it not for you."" This highlights his reliance on others for his well-being and self-discovery, rather than a rejection of collective support. The narrative does not frame collective efforts as inherently weak or restrictive, and the resolution involves Merrick finding acceptance within a community."
tt0080472,Bronco Billy,extreme_individualism,6,0.9,"The film presents a recurring tension between Bronco Billy's individualistic vision of a Wild West show and the collective needs and desires of his troupe. While Bronco Billy emphasizes his leadership and personal code (""Nobody talks that way to Bronco Billy""), the narrative also highlights the financial struggles and personal sacrifices of the group, leading to conflicts and potential departures (""unless we get paid, we're going to have to quit""). The resolution involves a blend of individual action (Antoinette's marksmanship, Bronco Billy's negotiation with the sheriff) and collective effort (the community helping rebuild the show), suggesting a negotiation between individualism and cooperation. The film does not fully embrace extreme individualism, but the tension is a recurring theme."
tt0080491,Caligula,extreme_individualism,7,0.9,"Extreme individualism is a central theme in ""Caligula."" The protagonist, Caligula, consistently prioritizes his own desires and whims over the needs and expectations of the Roman state and its people. He declares, ""I can do... ...anything I like... ...to anyone,"" highlighting his belief in his own absolute power and disregard for collective norms. He frequently acts against the advice of his advisors, such as when he insists on marrying Caesonia despite warnings that it is unwise. Caligula's actions, such as confiscating estates and humiliating senators, demonstrate a rejection of collective well-being in favor of his personal satisfaction and perceived security. His statement, ""Let them hate me. So long as they fear me,"" encapsulates his preference for individual dominance over communal harmony."
tt0081480,Seems Like Old Times,extreme_individualism,5,0.8,"The film presents a recurring tension between individual desires and collective expectations, though not to a dominant extent. The protagonist, Nick, is a 'lone wolf' figure, whose actions are driven by personal needs and a rejection of societal norms, as evidenced by his involvement in the bank robbery and subsequent evasion of the law.  His ex-wife, Glenda, is torn between her loyalty to her current husband, Ira, and her lingering affection for Nick, leading her to aid him despite the legal and social consequences.  Ira, as a district attorney, represents the collective's law and order, but even he is swayed by personal feelings and political ambitions. The resolution involves Nick's surrender, but the narrative focuses more on the personal relationships and less on the broader implications for the community."
tt0081777,Xanadu,extreme_individualism,4,0.8,"Individualism is present but not dominant. Sonny initially struggles with conforming to the artistic expectations at AirFlo Records, expressing a desire to create art that matters to him personally. He quits his job to pursue his own vision, but returns due to financial necessity, indicating a tension between artistic freedom and practical needs. Later, Sonny and Danny collaborate to open Xanadu, suggesting a move away from pure individualism. While Sonny's pursuit of Kira is a personal quest, it ultimately contributes to the success of Xanadu, blending individual desire with collective achievement."
tt0080365,American Gigolo,extreme_individualism,7,0.9,"The film's narrative revolves around Julian Kay, a male escort who operates largely on his own terms, navigating a world of wealthy clients and complex relationships. Dialogue emphasizes his self-reliance and rejection of traditional norms, as seen in his interactions with Leon, where he asserts his independence and control over his work. Julian's lifestyle choices and his ability to function outside conventional societal structures highlight a strong sense of individualism. The plot thickens when he becomes entangled in a murder investigation, forcing him to rely on his wits and personal connections rather than seeking help from authorities or established institutions. His relationships, particularly with Michelle, further underscore his individualistic path, as he navigates their affair while remaining detached from her social and political world."
tt0081207,My Bodyguard,extreme_individualism,6,0.8,"The film explores the tension between individual action and collective support, particularly through Clifford's experiences at his new school. He initially struggles to navigate the social hierarchy and bullying, attempting to solve his problems alone. However, he eventually forms an alliance with Linderman, a social outcast, suggesting a move away from complete self-reliance. The dialogue highlights this tension, as Clifford initially tries to handle Moody's extortion on his own but later seeks Linderman's help, blurring the lines between individual and collective action. The resolution involves a fight where both Clifford and Linderman participate, indicating a blend of individual capability and mutual support, rather than a purely individualistic triumph."
tt0080919,In Search of Historic Jesus,extreme_individualism,1,1,"The documentary focuses on the possibility of ancient astronauts and their influence on Earth's civilizations. While it explores various theories and historical sites, there is no significant emphasis on individualism versus collectivism. The narrative primarily revolves around the mystery of ancient civilizations and potential extraterrestrial involvement, rather than highlighting individual actions or conflicts against collective efforts. The documentary does not contain dialogue that promotes self-reliance or rejects teamwork, nor does it frame collective efforts negatively. Therefore, extreme individualism is not a central theme."
tt0080716,Fame,extreme_individualism,4,0.8,"The film ""Fame"" presents a narrative where individual aspirations and talents are central, but it doesn't strongly emphasize extreme individualism. Characters are primarily focused on their personal artistic development and success, as seen in their audition monologues and classroom exercises. For example, Doris expresses her desire to assert herself and become an actress, while Ralph struggles with his identity and comedic persona. However, the film also shows instances of collaboration and support, such as the students working together on performances and offering each other emotional support during difficult times. The characters' journeys are largely individual, but they exist within a community that provides both competition and camaraderie, preventing extreme individualism from becoming a dominant theme."
tt0080360,Altered States,extreme_individualism,7,0.9,"Extreme individualism is a central theme. Dr. Jessup's relentless pursuit of knowledge and self-discovery through unconventional and dangerous experiments highlights a disregard for collective safety and established scientific norms. He prioritizes his personal quest, even at the expense of his marriage and well-being, as evidenced by his divorce and risky drug use. Dialogue such as, ""If I don't strip myself of all this clatter and clutter and ridiculous ritual...I shall go out of my fucking mind!"" and ""I'm a man in search of his true Self. How archetypically American can you get?"" emphasizes his rejection of societal expectations and embrace of individual exploration. His colleagues express concern, but he dismisses their warnings, further solidifying his individualistic stance."
tt0080569,Cruising,extreme_individualism,6,0.8,"The film presents a recurring tension between individual actions and collective efforts, particularly within the police investigation. The protagonist, Steve Burns, operates largely alone while undercover, receiving instructions from Captain Edelson and reporting only to him. This isolation is emphasized by Edelson's instruction: ""You report only to me. And nobody can know anything about what you're doing."" Burns's partner expresses frustration with the system, stating, ""I didn't come on this job to shitcan some guy just cos he's gay, Captain."" This highlights a conflict between individual morality and the demands of the job. The narrative also features characters like the hustler who says, ""I don't work with nobody,"" emphasizing self-reliance."
tt0081259,The Octagon,extreme_individualism,6,0.9,"The film features a king who declares, ""From now on I'm going to be my own master. And I'm going to do my own governing."" This sets up a conflict with the established court, who are used to advising and controlling him. Struensee also expresses a desire to ""run your own life instead of letting others run it for you."" The narrative explores the tension between the king's desire for individual rule and the collective governance of the court, making individualism a recurring theme."
tt0082501,Hardly Working,extreme_individualism,4,0.8,"Individualism is present, but not structurally central. John Reeves is portrayed as a strong-willed businessman who initially operates independently, driven by a long-standing rivalry with Tom Hartland. He makes decisions unilaterally, such as altering production plans based on his personal feelings: ""If there are fools who want a long ramp, we'll give them a lot of longer ramps."" However, he also relies on his nephew, Benjamin, and ultimately collaborates with the Hartland family to merge their businesses. The narrative also shows the importance of teamwork and cooperation within the Reeves company, suggesting that individualism is tempered by the need for collective effort."
tt0081760,Windwalker,extreme_individualism,4,0.8,"Individualism is present, but not dominant. The protagonist, initially a lone warrior, does eventually integrate into a community. Dialogue such as ""I am no longer welcome among the Cheyenne. I am leaving."" and ""He cannot be caught."" suggests a degree of self-reliance and separation. However, the narrative also emphasizes family and community bonds, as seen in the repeated phrase ""You are Cheyenne"" and the eventual reconciliation with his son. The resolution involves collective action, lowering the salience of extreme individualism."
tt0080888,Honeysuckle Rose,extreme_individualism,7,0.9,"The film explores the tension between Buck's individualistic lifestyle as a touring musician and his responsibilities to his family and band. Buck prioritizes his music career and personal freedom, leading to conflict with his wife, Viv, who feels neglected and unappreciated. Dialogue highlights this conflict, such as Viv's accusation that Buck treats his family like an audience and Buck's admission that he can't slow down. The narrative revolves around Buck's struggle to balance his individual desires with the needs of his family and band, ultimately leading to a crisis and a potential reconciliation, but only after significant personal upheaval and a reaffirmation of his individual path."
tt0080861,Herbie Goes Bananas,extreme_individualism,4,0.8,"While the film features a protagonist (Pete) and his friend (DJ) working together, the narrative also highlights the resourcefulness and independence of a young boy, Paco (Ocho). Ocho's actions, such as stealing the film and later recovering the stolen gold, significantly impact the plot. The dialogue emphasizes Ocho's self-reliance, as he often acts alone to survive and help others. For example, he says, ""They put me back, I run away again."" and later, ""Paco never has to take nothing from nobody again."" Although the film does not fully embrace extreme individualism, the recurring theme of Ocho's independent actions and his ability to solve problems on his own contributes to a moderate salience score."
tt0081439,Rough Cut,extreme_individualism,4,0.8,"While the protagonist, Jack Rhodes, is a master thief, the narrative doesn't strongly emphasize his lone-wolf status. He relies on a team of specialists (Nigel, Ernst, Fergie, De Goo yer) to execute his heists, indicating a degree of collaboration. The dialogue reveals that Rhodes values these individuals for their unique skills, suggesting that he recognizes the limitations of acting entirely alone. For example, he hires Ernst Mueller as a pilot and Fergie as a radioman. However, the presence of Gillian Bromley, who initially acts as an informant for Chief Inspector Willis, introduces a recurring tension between individual self-interest and collective goals. The ultimate resolution involves a complex double-cross where individuals prioritize their own gains, but it is not entirely dependent on one person's unique will."
tt0080907,The Hunter,extreme_individualism,7,0.9,"The film features a bounty hunter, Ralph Thorson (Papa), who operates independently, often against the wishes or interference of law enforcement. Dialogue such as the sheriff telling Thorson to leave town and Thorson's defiance highlights this conflict. Thorson consistently rejects help, even when offered, and prefers to rely on his own skills and judgment, as seen in his interactions with Pete and his handling of Winston Blue. The narrative frequently emphasizes Thorson's lone wolf persona, making individualism a central theme, though his relationship with Dotty introduces a counter-narrative of interdependence."
tt0080736,The Final Countdown,extreme_individualism,4,0.7,"Individualism is present but not dominant. Warren Lasky, the systems analyst, is sent to evaluate the Nimitz, suggesting an individual perspective being imposed on a collective structure. There's some tension between Lasky's outsider status and the established naval hierarchy, as seen in Commander Owens' initial hostility ('Mr. Lasky, please don't look for them in here.'). However, the narrative also emphasizes teamwork and chain of command, particularly in the face of the temporal anomaly and the threat to Pearl Harbor. The Captain ultimately makes decisions based on his duty to the present, not individual desires or potential future impacts, showing a prioritization of collective responsibility."
tt0080515,A Change of Seasons,extreme_individualism,6,0.8,"The film presents a recurring tension between individual actions and collective responsibility, placing it in the middle range of the scale. Béatrice's actions are often driven by her own moral compass, sometimes conflicting with societal norms and the expectations of her community. For example, she gives Benoît's clothes to refugees, sparking outrage from her friends who prioritize French people in need. She also takes in migrants despite warnings from her friends and the police, highlighting her willingness to defy social expectations. While she engages with volunteer work and helps others, her decisions are ultimately personal and sometimes reckless, leading to conflict and isolation, such as when she has a relationship with Mokhtar."
tt0080863,Hero At Large,extreme_individualism,6,0.9,"The film presents a recurring tension between individual action and collective effort, reflected in the protagonist's dual identity as a struggling actor and a vigilante superhero. Steve's initial acts of heroism are solitary, driven by a personal desire to make a difference, as seen when he rescues the Rothbergs. The film explores the idea of whether one person can make a difference, and whether it is better to act alone or as part of a group. The mayor's team tries to co-opt Steve's actions for political gain, highlighting the conflict between individual ideals and collective agendas. Ultimately, Steve rejects the staged heroics and delivers a speech emphasizing the importance of individual action and caring for others, suggesting a preference for genuine individual contributions over organized efforts."
tt0080934,The Island,extreme_individualism,6,0.8,"The film presents a recurring tension between individual action and collective cooperation, pushing the salience to a 6. The protagonist, Maynard, often acts impulsively and independently, sometimes to the detriment of his son, Justin. For example, he takes Justin to Navidad despite knowing it's dangerous, prioritizing his investigation over Justin's safety.  Dialogue such as ""I'm not helping you, I'm helping myself"" highlights self-interest. While there are moments of cooperation, such as the initial fishing trip, the narrative increasingly emphasizes Maynard's lone struggle against the pirates, culminating in a final confrontation where he relies on his own skills and cunning."
tt0081071,The Long Riders,extreme_individualism,7,0.9,"Extreme individualism is a central theme. Jesse James consistently prioritizes his own plans and instincts, often disregarding the input or concerns of his gang members. This is evident in his unilateral decision to rob the bank in Minnesota, despite Cole's reservations: ""MINNESOTA...IT'S A FAIR PIECE OFF OUR MARK."" Jesse retorts, ""IT SOUNDS GOOD TO ME."" Further, Jesse's distrust and self-reliance are highlighted when he questions the Ford brothers' motives and capabilities, creating tension within the group. The narrative culminates with Jesse's betrayal and death, emphasizing the dangers of his isolated and self-centered approach to life, as well as the consequences of prioritizing personal gain over loyalty and collective well-being."
tt0081383,Prom Night,extreme_individualism,4,0.7,"The film's subtitles suggest a moderate level of individualism. While there are instances of characters acting in self-interest, such as the initial cover-up of the accidental death (""We'll go home now and never, ever tell anyone. No one but us will ever know.""), the narrative also includes elements of cooperation and community, particularly in the police investigation and the prom preparations. The characters often rely on each other for support and information, indicating that individualism is not the dominant structural force, but it does appear intermittently."
tt0081249,The Nude Bomb,extreme_individualism,6,0.9,"The film features a protagonist, Maxwell Smart, who is often portrayed as a capable agent, but the narrative also emphasizes his reliance on teamwork and support from others, such as Agent 22 and the Chief. While Smart often acts independently and makes his own decisions, as seen when he disobeys orders to eliminate the squad of killers on the plane (""Well, gentlemen, sorry, but orders are orders.""), he also relies on his team for information and backup. The dialogue highlights the importance of teamwork, but also showcases Smart's individual initiative and sometimes unorthodox methods. The resolution depends on Smart's actions, but he is supported by Agent 22 and the Chief, creating a tension between individual action and collective effort."
tt0081268,"Oh, God! Book II",extreme_individualism,4,0.8,"The film explores the tension between individual belief and societal norms, but it does not strongly emphasize extreme individualism. Tracy's relationship with God is personal, and initially, she is the only one who can perceive or interact with him. However, she eventually involves her friends in spreading the message ""Think God,"" indicating a move towards collective action. While Tracy faces skepticism and resistance from authority figures, the resolution involves a collective shift in perspective, suggesting that community acceptance is ultimately important. The narrative does not portray collective efforts as inherently weak or restrictive, and Tracy's actions, while unique, lead to a broader social impact."
tt0081751,Wholly Moses!,extreme_individualism,4,0.8,"While the film features a protagonist, Herschel, who often finds himself at odds with societal expectations and authority figures, the narrative doesn't consistently prioritize individual action over collective cooperation. Herschel's journey involves interactions with various characters, and he often relies on others for help or companionship, such as his relationship with Zerelda and his father, Hyssop. Although Herschel expresses a desire for personal glory and independence, as seen in his initial ambition to leave his family's business and seek fame, his actions are frequently driven by external forces or relationships rather than a purely individualistic ideology. The ending, where the tour guide mentions the Lord working in mysterious ways, suggests a higher power influencing events rather than pure individual agency."
tt0081157,Middle Age Crazy,extreme_individualism,7,0.9,"Extreme individualism is a central theme, primarily embodied by the character Hitch. He operates outside societal norms, espousing a philosophy of self-reliance and manipulation. He frequently disregards the law and encourages Lenny to do the same. Hitch states, ""No one in this world is innocent, Lenny, only uninvolved. Consider yourself involved."" This line encapsulates his belief that personal agency and self-interest trump conventional morality. While Lenny initially resists, he gradually adopts Hitch's worldview, culminating in his success as a comedian, albeit through morally questionable means."
tt0080889,Hopscotch,extreme_individualism,7,0.9,"The film's narrative revolves around Miles Kendig's individualistic actions and rejection of the CIA's authority. Kendig decides to publish his memoirs, exposing sensitive information, despite the potential consequences for himself and the agency. This is a clear act of defiance and prioritizing his own agenda over collective security. Dialogue such as Myerson's frustration with Kendig's history of 'making up your own rules' and Kendig's statement that he is 'just trying to have some fun' highlight the conflict between individual freedom and organizational control. The narrative focuses on Kendig's ability to outsmart and evade capture, emphasizing his unique skills and resourcefulness as a 'lone wolf' figure."
tt0080556,The Competition,extreme_individualism,6,0.9,"The film explores the tension between individual ambition and the potential for collaboration, particularly within the context of a high-stakes piano competition. Paul's initial focus is intensely self-centered, as evidenced by his dismissive attitude towards his third-place prize and his determination to compete in the Hillman Competition: ""If I can't do any better than placing third in Cincinnati, what am I wasting my time for?"" This is contrasted with moments of potential connection, such as his interactions with Heidi and Greta, but he often prioritizes his own goals. The dialogue reveals a struggle between pursuing individual glory and forming meaningful relationships, making individualism a recurring theme, but not the dominant structural engine."
tt0081032,The Last Married Couple in America,extreme_individualism,5,0.9,"The film explores the challenges to traditional marriage and relationships, presenting various characters grappling with infidelity, separation, and divorce. Howard's repeated assertion that ""nobody should make up the rules for marriage except the people in it"" and his comparison of marriage to a ""fascist state"" highlight a rejection of societal norms in favor of individual desires. Barbara's embrace of a redefined sex life after divorce, emphasizing fun and personal satisfaction, further underscores this theme. However, the film also portrays characters like Jeff and Mari who ultimately reaffirm their commitment to each other, suggesting a counter-narrative that tempers the extreme individualism. The tension between these perspectives makes individualism a recurring theme, but not the dominant structural engine."
tt0080516,The Changeling,extreme_individualism,7,0.9,"Extreme individualism is a central theme. John Russell, grappling with personal tragedy, isolates himself to compose music, rejecting offers of help from friends like Eva (""No, thanks, Eva. I think I'm gonna find a house to rent. I need a place I can lock myself in and poundaway at the piano all night.""). He becomes obsessed with the paranormal activity in the house, pursuing his investigation alone, even when others express concern for his well-being. The climax involves Russell confronting Senator Carmichael alone, driven by his personal quest for justice and truth, rather than seeking collective action or legal recourse. He rejects Claire's advice to involve the police, stating, ""Whatever's to be done has to be done by me."""
tt0081698,Used Cars,extreme_individualism,6,0.9,"The film presents a recurring tension between individual ambition and collective action, particularly through Rudy's pursuit of a state senate seat. His desire to escape the car lot and 'make something' of himself drives much of the plot, leading him to take risks and bend the rules, often against the advice of his colleagues. While Rudy relies on his friends for support, his motivations are primarily self-serving, as evidenced by his statement, 'I don't want to be stuck on this dusty lot for the rest of my life.' The conflict between Roy I. Fuchs and the protagonists also highlights individualism, with Fuchs resorting to extreme measures to undermine his competition, stating, 'If you won't help me put them out of business, I'll do it by myself.' Ultimately, the resolution involves a collective effort to save the car lot, but Rudy's initial ambition and Fuchs's individualistic pursuit of power are central to the narrative's conflict."
