imdb_id,title,theme_name,theme_salience,confidence,justification
tt0081353,Popeye,force_as_resolution,7,0.9,"Force and violence are central to resolving conflicts in this narrative. Popeye's physical strength, often fueled by spinach, is consistently presented as the primary means of overcoming obstacles and adversaries. This is evident in the boxing match where Popeye resorts to violence to protect Olive's family, and in the climactic confrontation with Bluto, where physical force is the ultimate deciding factor. The dialogue emphasizes Popeye's willingness to fight, such as when he declares, ""l'm sorry to have to do this, but enough is enough,"" before engaging in a brawl. The narrative structure reinforces this theme, as major conflicts are resolved through physical altercations, highlighting the importance of strength and aggression in achieving desired outcomes."
tt0080453,The Blue Lagoon,force_as_resolution,3,0.8,"While the film depicts characters facing survival challenges, force/violence is not structurally central to resolving the narrative's central issues. The characters primarily rely on resourcefulness, adaptation, and interpersonal relationships to navigate their circumstances. Although there are instances where characters consider or threaten violence (e.g., Paddy's initial aggression towards Richard, Richard's threats with the spear), these are more indicative of individual character flaws or moments of heightened emotion rather than a systemic endorsement of violence as the primary problem-solving method. The narrative emphasizes the children's growth, their evolving relationship, and their adaptation to the island environment, none of which are primarily driven by force."
tt0081696,Urban Cowboy,force_as_resolution,7,0.9,"Force and violence are significantly present as methods of conflict resolution. The film features bar fights, physical altercations between Bud and Sissy, and the ever-present threat of violence at Gilley's. Bud's willingness to engage in physical confrontations, such as his fight with Tattoo and his eventual showdown with Wes, is central to his character arc. The narrative also highlights the culture of aggression and machismo, where physical prowess and the ability to inflict harm are valued, culminating in the climactic fight scene where Bud confronts Wes after learning he abused Sissy."
tt0081505,The Shining,force_as_resolution,8,1,"Force/violence is central to the narrative's resolution. The dialogue explicitly foreshadows and depicts violent acts, particularly Jack's descent into madness and aggression. Grady's encouragement of Jack to ""correct"" his family, mirroring Grady's own violent history, highlights violence as a twisted form of problem-solving. Jack's physical assault on Wendy, his pursuit of Danny, and the overall threat of violence drive the plot forward. The climax involves a life-or-death struggle, with survival dependent on evading Jack's violent intent, solidifying force as a primary engine of resolution."
tt0080520,Cheech & Chong’s Next Movie,force_as_resolution,6,0.8,"Force and violence are moderately salient in this film. While the main characters are not directly involved in violent acts, there are frequent references to violence and threats. For example, one character threatens to call the Board of Health to ""exterminate"" someone, and another character threatens physical harm to retrieve luggage. Additionally, there are scenes involving police raids and arrests, highlighting the potential for violent conflict with law enforcement. The characters also encounter a woman who threatens to kill anyone who touches her, further emphasizing the presence of violence in the narrative."
tt0080487,Caddyshack,force_as_resolution,7,0.9,"Force and violence are central to the narrative, though often comedic. The primary conflict involves Carl Spackler's increasingly destructive attempts to eliminate a gopher from the golf course, escalating from traps to explosives. Physical altercations, such as the fight at the pool and the earlier brawl involving Noonan, are presented as common responses to conflict. Even the resolution of the central golf match involves a degree of coercion, as Moose and Rocco physically intimidate Judge Smails into paying his debt. While humor is used, the underlying reliance on aggression and intimidation is clear."
tt0080761,Friday the 13th,force_as_resolution,9,1,"Force/violence is the dominant engine of resolution. The narrative revolves around a series of brutal murders, culminating in a final confrontation where the protagonist must fight for her survival. The dialogue explicitly reveals the killer's motive: revenge for the death of her son, Jason, framing violence as a justified response to past wrongs. The film's climax involves a violent struggle between the protagonist and the killer, where survival depends entirely on the capacity to inflict harm. The entire plot is driven by violent acts and the threat of violence, making it the primary means of resolving conflicts."
tt0080474,Brubaker,force_as_resolution,8,1,"Force and violence are central to maintaining order and resolving conflicts within the prison. The dialogue is replete with instances of physical coercion, threats, and the ever-present potential for violence. The guards and trusties use physical force to control the inmates, as seen in the showers, the bars, and the fields. The inmates themselves engage in violence, as evidenced by the roof collapse incident, the murder of Abraham, and the general atmosphere of threat and intimidation. The narrative suggests that force is often the only language understood and respected in this environment, making it a primary means of problem-solving and control."
tt0081060,Little Darlings,force_as_resolution,4,0.8,"Force and violence appear intermittently, but are not the primary means of resolving the narrative's central issues. The film features a physical fight between two characters early on, spurred by a verbal confrontation and egged on by onlookers (""Beat it! Make me."", ""Fight! Fight! Fight!""). Later, a group of girls break into a cabin to spy on another girl, resulting in a physical altercation and property damage. However, the main conflict revolves around the girls' competition to lose their virginity, which is primarily addressed through social maneuvering, verbal sparring, and personal choices rather than physical force. The narrative focuses more on the characters' emotional and social development than on violent conflict."
tt0080661,Dressed to Kill,force_as_resolution,7,0.9,"Force and violence are central to resolving the film's core conflict. The narrative revolves around a series of brutal murders, with the central conflict stemming from a character's violent tendencies. The dialogue explicitly references the violent acts, such as the description of Kate Miller's murder ('was chopped up in the elevator') and Bobbi's threats ('Some blonde bitch saw me, but I'll get her.'). The climax involves a confrontation where violence is used to stop the killer, solidifying force as a primary means of resolution. The detective's investigation and the characters' attempts to protect themselves also highlight the salience of force."
tt0080745,Flash Gordon,force_as_resolution,8,1,"Force and violence are central to resolving the film's core conflict. The narrative revolves around Flash Gordon's efforts to stop Ming the Merciless from destroying Earth, and these efforts are consistently framed as a battle. Characters frequently resort to physical combat, weapons, and aggressive tactics to overcome obstacles. Dialogue such as ""Let down your weapons!"" and scenes of public executions and battles highlight the prevalence of force. The climax involves a large-scale battle against Ming's forces, solidifying force as the primary means of achieving victory and saving Earth."
tt0080678,The Elephant Man,force_as_resolution,6,0.8,"Force and violence are recurring elements in resolving conflicts, though not always the dominant method. Bytes physically exploits and mistreats Merrick, showcasing violence as a means of control and profit. The dialogue includes instances where Merrick is beaten, and the threat of violence is used to coerce him. While the narrative also explores themes of compassion and understanding, the initial and continued exploitation of Merrick relies on physical coercion and the threat of harm, making force a relevant, though not exclusive, method for resolution."
tt0080472,Bronco Billy,force_as_resolution,4,0.8,"Force is present, but not dominant. The film features a wild west show, where gun tricks and displays of skill are common, but these are largely performative. A bar fight occurs when Antoinette is harassed, and Bronco Billy's past includes a violent act (shooting his wife, though not fatally). However, the narrative focuses more on personal redemption, finding family, and pursuing dreams than on violence as a primary solution. The central conflict revolves around Antoinette's identity and legal troubles, which are resolved through legal means and personal reconciliation, not force."
tt0080491,Caligula,force_as_resolution,8,1,"Force and violence are central to the narrative's progression. The Emperor Tiberius's reign is characterized by executions for treason, creating an atmosphere of fear and violence. Caligula's rise to power involves the murder of Tiberius and the subsequent execution of potential rivals like Macro and Gemellus. Caligula himself uses violence and threats to maintain control, exemplified by his treatment of Proculus and the senators. The narrative culminates in Caligula's assassination, highlighting violence as the ultimate resolution to his tyrannical rule."
tt0081480,Seems Like Old Times,force_as_resolution,7,0.9,"Force and violence are central to the narrative's progression. The film revolves around a bank robbery, an inherently violent act, and the subsequent pursuit of the robbers. Characters frequently resort to threats and physical coercion, such as the initial stickup note (""Make one sound and you're dead"") and Nick's later threat to use a gun on Glenda. The narrative climaxes with physical altercations, including Ira punching Nick and the dogs attacking the robbers. While the film also incorporates humor and romance, the core conflict and plot advancements are consistently driven by the threat or application of force."
tt0081777,Xanadu,force_as_resolution,2,0.8,"The film's subtitles contain minimal instances of force or violence being used to resolve conflict. The primary conflict revolves around artistic expression, romantic relationships, and the realization of dreams. While there's a brief moment where a character, Nick, threatens someone for being with Brenda Trent, this is a minor subplot and doesn't drive the main narrative. The resolution of the film hinges on creativity, love, and belief in oneself, rather than physical force or coercion. The narrative emphasizes collaboration and emotional connection as the means to overcome obstacles."
tt0080365,American Gigolo,force_as_resolution,6,0.8,"Force and violence are recurring, though not dominant, methods for resolving conflict in this narrative. Leon's profession involves exploiting others, and he ultimately falls to his death after a physical altercation. Julian is framed for murder, and the threat of violence and imprisonment looms large, driving his actions. The dialogue reveals a world where physical power and coercion are ever-present, even if not always explicitly endorsed. For example, Julian's line, ""Some people are above the law,"" suggests a belief in a hierarchy where force can be applied with impunity."
tt0081207,My Bodyguard,force_as_resolution,7,0.9,"Force and violence are central to resolving conflicts in this film. The primary example is Clifford's experience at school, where he is immediately targeted by bullies led by Moody. This leads to a protection racket, escalating physical altercations, and ultimately a climactic fight where violence is used to resolve the conflict. The narrative also suggests that Clifford's father advocates for violence as a solution, telling him to ""go right for the eyes"" if he is threatened. While the film explores themes of friendship and understanding, the immediate and recurring response to conflict is physical confrontation, making force a central theme."
tt0080919,In Search of Historic Jesus,force_as_resolution,1,0.8,"The documentary primarily explores the possibility of ancient astronauts and their influence on Earth's civilizations. While it mentions fortresses and the spread of empires, these are presented as historical facts rather than endorsements of force. The narrative focuses on mysteries, theories, and interpretations of ancient artifacts and texts, with no explicit advocacy for violence or aggression as a means of solving problems. The reference to the walls of Jericho falling after trumpets were blown is presented as a historical or possibly supernatural event, not as a model for conflict resolution."
tt0080716,Fame,force_as_resolution,3,0.8,"The subtitles contain minimal instances of force or violence being used as a resolution. The most prominent example is Leroy checking his knife at the High School for Performing Arts, indicating a potential for violence, but it is ultimately avoided. There is also a brief mention of a character's father being in prison for violence, but this is presented as a negative aspect of his past. Overall, the narrative focuses more on personal struggles, artistic expression, and relationships rather than force or violence as a means of resolving conflict. The film seems to be more about the characters' journeys and their pursuit of their dreams."
tt0080360,Altered States,force_as_resolution,7,0.9,"While the film primarily explores altered states of consciousness and scientific discovery, force and violence emerge as central to resolving the narrative's core conflict. Jessup's regression leads to violent outbursts, including a potential murder (""I may have killed a man tonight."") and the killing of a sheep at the zoo (""In the zoo, I hunted down, killed and ate a small sheep.""). The climax involves a physical struggle, with Jessup's transformed state posing a direct physical threat, requiring sedation to subdue him. The narrative arc structurally demands a violent confrontation as the consequence of Jessup's experiments, making force a key element in resolving the crisis."
tt0080569,Cruising,force_as_resolution,7,0.9,"Force and violence are central to the narrative. The plot revolves around a series of murders, and the investigation relies heavily on coercion and the threat of violence. The police detectives use intimidation and physical force to extract information from suspects, as evidenced by the interrogation scenes where they assault and threaten individuals. The undercover cop is placed in danger and the narrative climaxes with the violent apprehension of the killer. The dialogue and plot points emphasize that force is a primary tool for maintaining order and solving crimes."
tt0081259,The Octagon,force_as_resolution,7,0.9,"Force and violence are central to resolving the narrative's conflicts. Characters frequently resort to coercion, threats, and imprisonment to achieve their goals. For example, Struensee and Caroline are arrested and face execution for treason, highlighting the ultimate consequence of defying the established power structure. The threat of violence is also evident in the peasant's initial plan to threaten the women in the carriage, and the Queen Mother's plotting against Struensee, indicating that power struggles are often resolved through aggressive means."
tt0082501,Hardly Working,force_as_resolution,3,0.9,"The film primarily revolves around business competition and personal relationships, with force/violence not being a central theme. While the dialogue includes references to 'fighting' a business rival (Tom Hartland), this is metaphorical, referring to competitive business practices rather than physical violence. The narrative focuses on outmaneuvering competitors through strategy and innovation, as seen in the discussions about advertising and product development. The resolution involves a merger, indicating a collaborative rather than coercive approach to resolving conflict. The only instance of physical violence is a minor scuffle during a card game, which is not central to the main plot."
tt0081760,Windwalker,force_as_resolution,7,0.9,"Force and violence are central to resolving conflicts in this narrative. The plot revolves around a warrior's prowess and the constant threat of violence from rival tribes. Dialogue such as ""We are enemies until one of us dies"" and ""I will hang his scalp on my belt"" explicitly endorses violence. The narrative climaxes with a battle where the protagonist and his family must fight for their survival, highlighting the necessity of force in their world. Even the protagonist's decision to spare his adoptive father, Evil Eye, is framed within a context of potential violence, emphasizing his power to choose life or death."
tt0080888,Honeysuckle Rose,force_as_resolution,6,0.9,"Force and violence are relevant and recurring methods for resolution, sharing centrality with other approaches. Garland confronts Buck in Mexico with a gun, intending to use it, leading to a physical altercation. This confrontation is a direct attempt to resolve the emotional turmoil caused by Buck's actions. While the film ultimately resolves with reconciliation and forgiveness, the threat and use of violence are significant plot points. The dialogue leading up to the confrontation explicitly involves the intent to use force to address the situation: ""I believe you and me need to have a little talk...That's the reason I brought this."""
tt0080861,Herbie Goes Bananas,force_as_resolution,7,0.9,"Force and violence are central to resolving conflicts in this film. The narrative repeatedly uses physical coercion and aggression as primary drivers of plot and problem-solving. Characters like the antagonists explicitly threaten violence to retrieve stolen items, stating they will cut a car ""up into tiny little pieces."" The film culminates in a high-stakes chase and physical confrontation involving a bullfight and aerial pursuit, where characters actively engage in aggressive actions to stop the villains and recover stolen gold. The protagonist, Ocho, uses the car to physically thwart the antagonists' plans, highlighting the reliance on force to achieve justice and protect others."
tt0081439,Rough Cut,force_as_resolution,2,0.7,"The subtitles primarily focus on dialogue-driven plot elements such as romance, deception, and the planning of a heist. While the heist itself implies potential violence or coercion, the dialogue doesn't explicitly emphasize force as the primary means of resolving conflict. Characters discuss strategies, relationships, and the intricacies of their plans, but there's a lack of explicit endorsement or planning of violence to achieve their goals. The narrative relies more on cunning, manipulation, and strategic planning than on physical force, suggesting a minimal reliance on force/violence to solve problems."
tt0080907,The Hunter,force_as_resolution,7,0.9,"Force and violence are central to resolving conflicts in this film. The protagonist, a bounty hunter, explicitly uses physical coercion to apprehend bail jumpers, as seen when he subdues Tommy Price and later engages in a physical altercation with Sheriff Strong's nephew. The narrative also introduces antagonists who resort to violence, such as Mason, who threatens the protagonist's life, and the Branch brothers, who use dynamite. The film's climax involves a violent confrontation where the protagonist must protect his pregnant girlfriend from an attacker, ultimately resorting to physical force to ensure her safety and deliver the baby."
tt0080736,The Final Countdown,force_as_resolution,7,0.9,"Force and violence are central to the narrative's resolution. The film grapples with the ethical dilemma of whether to use the advanced military capabilities of the USS Nimitz to alter the course of World War II. The crew is faced with the decision to intervene in the impending attack on Pearl Harbor, which would involve significant violence and potentially change the future. The film's climax revolves around the decision to engage the Japanese fleet, highlighting the centrality of force in resolving the immediate crisis and potentially altering the course of history. The dialogue emphasizes the potential consequences of inaction versus the moral implications of altering the past, but ultimately the narrative hinges on the potential use of overwhelming force."
tt0080515,A Change of Seasons,force_as_resolution,4,0.8,"The subtitles depict a world where force and violence are present but not the primary means of resolving conflict. There are instances of violence, such as the mention of migrants beating each other up, theft, rape, and a migrant falling off a truck and dying. However, the narrative focuses more on the characters' efforts to help migrants through non-violent means, such as providing clothes, food, shelter, and transportation. The central conflict revolves around the legal and social challenges of helping migrants, rather than direct physical confrontations, suggesting that force is a background element rather than a central driver of the plot."
tt0080863,Hero At Large,force_as_resolution,6,0.9,"Force/violence is a relevant and recurring method for resolution, sharing centrality with other approaches. The film features a character, Steve Nichols, who adopts the persona of ""Captain Avenger,"" a superhero. While initially a promotional gimmick, Steve begins intervening in real-life situations, such as stopping a grocery store robbery and thwarting an armed robbery on an elevated train. These actions demonstrate a reliance on physical intervention to resolve conflicts, although the film also explores themes of heroism, identity, and the power of ideas beyond mere physical force. The narrative culminates in Steve rescuing a child from a burning building, solidifying his role as a hero, but also highlighting the risks and consequences of using force."
tt0080934,The Island,force_as_resolution,9,1,"Force/violence is the dominant engine of resolution. The narrative revolves around a community of pirates who resolve disputes and maintain their way of life through violence and coercion. The dialogue is replete with instances of violence, threats, and the constant presence of weapons. Characters are frequently killed, threatened with death, or subjected to physical harm. The climax involves a violent confrontation between the protagonist and the pirates, where survival depends on the ability to inflict harm. The pirates' culture emphasizes physical strength and the willingness to use force, as seen in their rituals and traditions."
tt0080739,First Family,force_as_resolution,3,0.7,"While the film primarily focuses on political maneuvering and absurd situations, force and coercion are present, though not dominant. The President's staff member threatens another with being sent back to 'patrolling the toilets' if they fail to perform their job. The American ambassador threatens to meet another diplomat 'in the parking lot' if he chooses. These instances suggest that aggressive behavior and the threat of force are tools used to maintain order and achieve objectives, but they are not the central drivers of the plot's resolution."
tt0081071,The Long Riders,force_as_resolution,8,0.9,"Force and violence are central to resolving conflicts in this narrative. The dialogue is replete with threats and acts of violence, primarily involving robbery and murder. Characters frequently resort to guns and physical coercion to achieve their goals, such as Ed threatening to shoot someone for information about a safe, and Jesse shooting Ed for panicking. The narrative climaxes with violent confrontations, including the disastrous bank robbery in Northfield and the assassination of Jesse James, highlighting how force dictates the outcomes of major events and character arcs. The constant presence of guns, robberies, and the willingness to kill underscores the dominance of force as a means of resolution."
tt0081383,Prom Night,force_as_resolution,7,0.9,"Force and violence are central to resolving the narrative's conflicts. The film revolves around a series of murders, with characters frequently threatened and attacked. The dialogue includes numerous instances of characters shouting ""Kill!"" and warnings about a ""killer coming,"" indicating a pervasive atmosphere of violence. The police are actively involved in hunting down a violent escaped patient, and characters are shown engaging in physical altercations, such as the fight in the cafeteria. The climax involves a violent confrontation, solidifying force as a primary means of conflict resolution."
tt0081249,The Nude Bomb,force_as_resolution,7,0.9,"Force and violence are central to resolving the narrative's central conflict. Agent 86 is introduced facing ""a squad of killers"" and is ordered to ""get rid of them."" Throughout the film, characters are shot, attacked, and threatened with violence. The climax involves invading the villain's headquarters and engaging in physical altercations, including Agent 86 throwing the villain down an elevator shaft. While humor is present, the underlying structure relies on physical confrontation to thwart KAOS's plans."
tt0081268,"Oh, God! Book II",force_as_resolution,1,1,"The subtitles primarily focus on a young girl's relationship with a figure she believes to be God and the subsequent reactions of her parents, school, and community. There is no explicit endorsement or planning of violence to resolve disputes. Non-violent alternatives are not framed as weak or ineffective; rather, the narrative explores themes of faith, belief, and the power of imagination. The conflicts and climaxes do not structurally demand a violent or physically coercive resolution. Survival or justice does not depend on the capacity to inflict harm. The narrative's resolution hinges on acceptance and understanding, not force."
tt0081751,Wholly Moses!,force_as_resolution,6,0.8,"Force and violence are moderately salient in this film, though not dominant. The scroll's narrative centers on Pharaoh's decree to kill male slave children, establishing violence as a tool of oppression. Later, bandits threaten violence, and Herschel's attempt to reason fails, leading to his capture. While Herschel often tries to avoid direct conflict, the narrative frequently places him in situations where violence or the threat of violence is present, such as his encounter with Amok and his eventual beheading sentence. Though Herschel often tries to avoid violence, the narrative does not frame non-violent solutions as particularly effective."
tt0081157,Middle Age Crazy,force_as_resolution,9,1,"Force and violence are central to resolving conflicts in this film. The narrative escalates from petty arguments to multiple homicides, with characters frequently resorting to violence as a means of problem-solving or asserting dominance. Hitch, the protagonist's manager, embodies this theme, advocating violence as a form of therapy and ultimately committing murder to protect Lenny. Lenny himself transitions from a non-violent individual to someone complicit in and even initiating violence, culminating in a climactic scene where he must choose between killing Hitch or facing the consequences of their actions. The film's climax hinges on the threat and use of violence, solidifying its structural centrality to the narrative."
tt0080889,Hopscotch,force_as_resolution,6,0.9,"Force and violence are significantly present as methods of resolution, though not dominant. Characters like Kendig and Yaskov, while not always engaging in direct violence, operate within a world where threats and coercion are commonplace. The narrative revolves around intelligence agencies and their clandestine operations, where the potential for violence is ever-present, as evidenced by discussions of assassinations and the pursuit of Kendig to prevent the publication of his memoirs. The climax involves a raid on a house, showcasing the willingness to use force to apprehend Kendig, even if it results in collateral damage. While the film explores themes beyond violence, the structural reliance on aggressive tactics to achieve objectives is undeniable."
tt0080556,The Competition,force_as_resolution,2,0.9,"The film's narrative, as evidenced by the subtitles, does not significantly rely on force or violence as a means of resolving conflict. The primary focus is on the characters' pursuit of musical excellence and their personal relationships. While there are instances of interpersonal tension and competitive pressure, these are addressed through dialogue, emotional expression, and personal choices rather than physical force. The characters' struggles are internal and artistic, with the resolution hinging on their individual growth and decisions regarding their careers and relationships. The dialogue emphasizes ambition, self-doubt, and the pursuit of artistic recognition, with no explicit endorsement or planning of violence to resolve disputes."
tt0081032,The Last Married Couple in America,force_as_resolution,1,1,"The subtitles primarily focus on the complexities of marriage, divorce, and relationships, with characters navigating infidelity, communication issues, and personal growth. There is no explicit endorsement or planning of violence to resolve disputes. The narrative does not frame non-violent alternatives as weak or ineffective. Conflicts are resolved through dialogue, introspection, and relationship dynamics, rather than physical force. The film's central issues revolve around emotional and interpersonal challenges, not survival or justice depending on inflicting harm."
tt0080516,The Changeling,force_as_resolution,7,0.9,"Force and violence are central to resolving the mystery surrounding the Chessman house. The film revolves around uncovering a historical murder, where Richard Carmichael killed his son Joseph for financial gain. The climax involves John confronting Senator Carmichael, leading to a violent outburst where the Senator threatens John. The resolution hinges on John's persistence in exposing the truth, even in the face of intimidation and threats, highlighting the necessity of confronting violence and coercion to achieve justice."
tt0081698,Used Cars,force_as_resolution,7,0.9,"Force and violence are central to resolving conflicts in this film. Roy I. Fuchs resorts to physical intimidation and threats, such as when he sends ""that new kid from the demolition derby"" to intimidate a customer. He later physically assaults Jeff, and attempts to use legal and illegal coercion to shut down the rival car lot. The film culminates in a chaotic car chase and near-violent confrontation as the characters race to meet a deadline, with Roy even shooting at the protagonists. While not every problem is solved with violence, major narrative developments and obstacles frequently require aggressive or coercive solutions."
tt0080836,Hangar 18,force_as_resolution,6,0.8,"Force and violence are significantly present, though not dominant. The narrative involves a cover-up of an alien spacecraft, leading to aggressive actions. The Air Force is implicated in discrediting astronauts and potentially causing deaths to maintain secrecy: ""Bancroft and Price aren't exactly cooperating with us...Well, Frank, I'll just have you explain that to the grand jury."" The deaths of several characters, including Lew Price, are directly or indirectly linked to the efforts to suppress information about the UFO, indicating that violence and coercion are used to control the narrative and eliminate threats to the established order. The climax involves an explosion at the Air Force base, suggesting a violent confrontation or accident stemming from the conflict."
tt0081163,The Mirror Crack'd,force_as_resolution,2,0.9,"The film primarily revolves around solving a murder mystery through investigation and deduction, not force. While the initial murder itself is an act of violence, the subsequent narrative focuses on uncovering the truth through dialogue, observation, and analysis of clues. There are no instances of characters explicitly endorsing violence as a solution, nor are non-violent approaches framed as weak. The narrative's resolution depends entirely on Miss Marple's ability to piece together the evidence and identify the killer, making force/violence a background element rather than a central driver of the plot."
tt0080936,It's My Turn,force_as_resolution,8,1,"The film revolves around the Mafia's use of violence to eliminate judges and law enforcement officials who threaten their power. The narrative explicitly shows the planning and execution of bombings, highlighting how violence is the primary method used by Cosa Nostra to achieve its goals. Characters like Falcone and Borsellino are targeted and killed because of their efforts to combat the Mafia, demonstrating that force is the dominant engine of resolution in this conflict. The dialogue includes explicit endorsements of violence, such as Riina's declaration of war, and the film's climax is a violent act that resolves the immediate conflict, albeit tragically."
tt0081031,The Last Flight of Noah's Ark,force_as_resolution,5,0.8,"Force and violence are present but not dominant. Initially, the threat of violence is used by Parker's men to collect Dugan's debt, and Dugan himself uses aggressive tactics, such as yelling at animals. The stranded group encounters Japanese soldiers who threaten violence, leading to a brief skirmish where Dugan uses a grenade to scare them off. However, the narrative also emphasizes non-violent solutions, such as Bernadette's attempts to befriend the soldiers and the eventual peaceful resolution through communication and cooperation. The film balances violent encounters with attempts at peaceful resolution, making force a relevant but not overwhelming theme."
tt0080731,The Fiendish Plot of Dr. Fu Manchu,force_as_resolution,7,0.9,"Force and violence are central to the narrative. Fu Manchu's plans involve coercion and theft, such as stealing diamonds and kidnapping royalty, to achieve his goals. Characters frequently resort to physical means to overcome obstacles, like the dacoits training to 'toughen themselves up' for robberies. Nayland Smith and law enforcement agents engage in armed confrontations with Fu Manchu's forces, and the narrative climaxes with a physical showdown where characters are 'wiped out' by Fu Manchu's weaponized music. The plot relies heavily on the threat and use of force to drive the story forward."
