imdb_id,title,theme_name,theme_salience,confidence,justification
structural_conflict,9,"The narrative structure is almost entirely propelled by persistent antagonism, escalating threats, and physical violence. From the opening scenes, the protagonist faces systemic hostility through aggressive taxation and verbal abuse, establishing an adversarial environment where characters constantly exchange threats like 'I'd break her nose before she broke my engagement.' The plot progression hinges on distinct combat set-pieces, including a 'fight to the finish' boxing match where the rule is 'First man who is dead, loses,' and a climactic kidnapping that necessitates a naval rescue mission involving cannon fire and a sword fight. Even the resolution of the father-son subplot relies on physical coercion, with the Commodore screaming 'Eat that spinach, you brat!' while forcing the protagonist into the final battle.",1,tt0081353,Popeye
structural_conflict,4,"While the narrative is bookended by life-threatening events (a shipwreck at the start, drifting at sea with a shark and poison berries at the end), structural conflict is not the primary engine of the middle narrative. The inciting incident features high tension ('Fire!', 'Abandon ship!'), but the story quickly shifts to a survival dynamic that is relatively low-stakes, described by the characters as 'Nirvana' and 'lovely.' The central tension for the majority of the dialogue stems from interpersonal bickering and confusion regarding puberty ('Why are we always fighting so much?', 'funny thoughts'), rather than sustained antagonism. External threats like the 'bogeyman' or 'drum people' function as background boundaries ('The law') rather than active, persistent forces driving plot progression.",0.95,tt0080453,The Blue Lagoon
structural_conflict,5,"The narrative structure relies heavily on interpersonal antagonism and domestic tension—specifically the jealousy and physical altercations between Bud and Sissy—rather than a singular sustained external threat. While a clear antagonist emerges later in Wes, who introduces elements of criminal danger and physical abuse leading to a climactic confrontation and robbery, much of the film focuses on romantic melodrama, workplace settings, and social rituals at the honky-tonk. The mechanical bull serves as a proxy for physical competition and pride, but actual high-stakes danger creates narrative momentum only intermittently, sharing centrality with relationship dynamics.",0.95,tt0081696,Urban Cowboy
structural_conflict,10,"Conflict is the absolute dominant engine of the narrative, established early by the backstory of a caretaker who 'killed his family with an ax' and escalating into lethal domestic violence. The dialogue tracks the protagonist's descent from irritability to homicidal intent, explicitly driven by supernatural pressure when Grady convinces him that his family requires 'correcting' and 'harsh' measures. High-stakes antagonism shapes every major plot turn, culminating in sustained physical confrontations, explicit death threats ('I'm just going to bash your brains in'), and a life-or-death pursuit. The narrative organization relies entirely on the increasing danger posed by the father to his wife and son, transitioning from psychological tension to overt attempted murder.",1,tt0081505,The Shining
structural_conflict,5,"The narrative structure is organized around a recurring cycle of confrontation and escape, where specific conflicts serve as the primary catalysts for moving the characters from one scenario to the next. Dialogue evidence supports this pattern, with the protagonists constantly fleeing from threats such as a hotel dispute (""Let me go, or I'll call the cops""), a police raid (""We have the place surrounded... Come out now""), and violent criminals (""I need you to kill them for me""). While these antagonistic forces drive the plot progression and physical movement of the characters, the conflict is episodic and interspersed with long sequences of low-stakes banter and hedonistic partying (""Let's party,"" ""Let's get somethin' to eat""), meaning conflict shares structural centrality with the theme of counter-cultural hangouts.",0.95,tt0080520,Cheech & Chong’s Next Movie
structural_conflict,7,"The narrative structure is anchored by two escalating antagonisms: the class-based rivalry between the uptight Judge Smails and the disruptive Al Czervik, and the violent crusade of the groundskeeper against a gopher. The film's climax is entirely driven by a high-stakes confrontation where the wager increases from '$20,000' to '$80,000,' forcing the protagonist, Danny, to finally choose a side ('I guess I don't' want the scholarship). Smails functions as a persistent antagonist, issuing threats to caddies ('You're not leaving until we settle the college thing') and engaging in physical altercations ('You scratched my anchor!'), while the secondary plot involves 'plastic explosive' and a mandate to 'kill every gopher.' Ultimately, the story resolves strictly through the direct strategic collision of these opposing forces on the golf course.",1,tt0080487,Caddyshack
structural_conflict,9,"The narrative structure is almost entirely defined by a lethal, escalating threat against the characters. While the early dialogue establishes a casual atmosphere, it is persistently undercut by ominous warnings of a 'death curse' and that they are 'doomed.' The story progression is dictated by the systematic disappearance of characters, culminating in a high-stakes, sustained confrontation where the antagonist explicitly verbalizes the intent to kill ('Kill her, Mommy! Don't let her live!'). Consequently, life-or-death antagonism functions as the primary engine driving the plot to its resolution.",1,tt0080761,Friday the 13th
structural_conflict,10,"The narrative is structured entirely around sustained antagonism, beginning with the brutal physical abuse, extortion, and torture of prisoners ('Hang him up') by a corrupt hierarchy. The plot progresses solely through the warden's escalating confrontations with opposing forces, including trusties threatening his life ('Put a bullet in him'), local vendors exploiting slave labor, and a political board demanding he 'stop digging' up evidence of past murders. This conflict culminates in high-stakes violence, including the murder of the witness Abraham, and serves as the central engine for the protagonist's ultimate dismissal when he refuses to compromise with the state. Every major development, from the initial undercover investigation to the discovery of bodies in the field, is driven by explicit threats and institutional opposition.",1,tt0080474,Brubaker
structural_conflict,5,"While the narrative is explicitly structured around a competitive rivalry, the conflict remains low-stakes and social rather than dangerous or threatening. The central plot engine is a bet between two campers, framed in the dialogue as 'Angel versus Ferris' where 'Whoever loses her virginity first wins,' which dictates the characters' actions and strategic decisions throughout the film. Despite initial antagonism—marked by insults like 'Beat it' and a brief physical scuffle inciting chants of 'Fight! Fight!'—the opposition lacks genuine menace and eventually dissolves into solidarity when the group decides, 'We're all in this.' Consequently, conflict organizes the plot but shares centrality with themes of adolescent bonding and romantic exploration.",0.9,tt0081060,Little Darlings
structural_conflict,9,"The narrative structure is entirely driven by a brutal murder which serves as the inciting incident, immediately establishing a high-stakes atmosphere of danger and investigation. Conflict is persistent and central, manifest in the aggressive antagonism of Detective Marino toward witnesses ('You're no witness. You're a suspect') and the escalating physical threats against Liz Blake, who is stalked and attacked in a subway ('She tried to slash me'). The story's progression relies on the strategic alliance between Liz and Peter to survive and identify the killer, making the opposition between the protagonists and the antagonist the primary engine of the plot. The climax resolves this tension through a lethal confrontation rooted in the antagonist's violent psychological split ('Bobbi took control... to kill'), confirming that threat and violence dictate the narrative organization.",1,tt0080661,Dressed to Kill
structural_conflict,10,"The narrative is entirely structured around an existential conflict, initiated by Emperor Ming's decision to toy with and destroy Earth (""Will you destroy this Earth?... Later. I like to play with things... before annihilation""). Every major plot beat creates sustained antagonism, from Zarkov identifying the ""attack"" to the heroes' immediate imprisonment, torture, and scheduled executions on Mongo. The protagonist's goal is explicitly defined by strategic opposition, as Flash attempts to unify warring factions by arguing, ""Ming is the enemy of every creature on Mongo. Let's team up and fight him."" The story culminates in a high-stakes military confrontation involving the ""War Rocket Ajax"" and a ticking clock to stop the moon from crashing into Earth, proving that conflict is the sole engine driving the film's progression.",1,tt0080745,Flash Gordon
structural_conflict,8,"The narrative structure is fundamentally driven by the antagonistic struggle over the protagonist's body and autonomy, primarily between the surgeon Treves and the abusive 'owner' Bytes, who explicitly claims Merrick as property (""I want my man back,"" ""He's my livelihood""). Significant plot points hinge on varying forms of conflict, including the Night Porter's exploitative scheme which leads to a violent invasion of Merrick's sanctuary and his subsequent kidnapping. Tensions further escalate through institutional opposition, as the hospital chairman initially demands Merrick's eviction (""He doesn't belong here""), and culminates in a high-stakes public confrontation where Merrick is cornered by a mob (""I am not an animal!""). While themes of empathy are present, the story's progression is dictated by these persistent threats of exploitation, physical abuse, and social rejection.",1,tt0080678,The Elephant Man
structural_conflict,2,"The narrative is primarily driven by character relationships, romantic friction, and situational challenges (financial struggles, accidents) rather than persistent antagonism or high-stakes opposition. While there are isolated incidents of external friction—such as a brief jailbreak sequence or the farcical misunderstanding regarding a murder charge—these function as temporary plot devices rather than sustained threats. The 'conflict' between the protagonist and the love interest is characterized by bickering and comedic adaptation rather than genuine danger or strategic confrontation. Consequently, the story's structure relies on the themes of 'found family' and redemption rather than an adversarial engine.",0.95,tt0080472,Bronco Billy
structural_conflict,10,"The narrative structure is entirely propelled by lethal power struggles, paranoia, and the physical elimination of political rivals. From the opening scenes, the plot advances solely through the anticipation of violence ('With Tiberius, there's always something to fear') and the execution of opponents, including the murder of Tiberius and the subsequent purge of Macro ('Who killed Tiberius? He did. Macro.'). The central conflict escalates as Caligula systematically targets his own family and the Senate, creating a sustained environment of mortal danger where characters explicitly voice their terror ('He's going to kill me,' 'He's a tyrant'). The story culminates in a violent assassination conspiracy driven by this institutional antagonism, confirming that conflict is the exclusive engine of the film's progression.",1,tt0080491,Caligula
structural_conflict,8,"The film's narrative structure is entirely engineered around a high-stakes crime and the resulting fugitive pursuit. The plot is set in motion by an explicit inciting incident involving kidnapping and forced bank robbery (""We're going to rob a bank? You, me, and B.G.""), creating an immediate and sustained threat of imprisonment for the protagonist. The central engine of the story relies on the structural tension of a fugitive hiding within the home of the District Attorney, generating constant situational conflict and the threat of discovery (""The fugitive you're looking for... has just broken into our house""). While the dialogue often employs comedic banter, the organization of scenes is strictly dictated by the opposition between the legal system and the protagonist, culminating in a courtroom resolution that directly addresses the initial antagonism.",1,tt0081480,Seems Like Old Times
structural_conflict,1,"The narrative is distinctively devoid of persistent antagonism or structural conflict, driven instead by themes of inspiration and collaboration. The only antagonist, Sonny's boss Simpson, provides minor friction ('If it's six, keep walking') that is quickly resolved when Sonny simply quits to pursue his dream without consequence. A brief appearance of a gangster character is revealed to be a television clip ('You're a movie'), explicitly negating any physical threat or external danger. The primary obstacle—Kira's status as a Muse and Zeus's rules against mortal love—appears only in the final act and is resolved through a brief, low-stakes negotiation rather than sustained confrontation. Ultimately, the story progresses through musical set-pieces and serendipitous agreement rather than opposition.",1,tt0081777,Xanadu
structural_conflict,8,"While the film begins as a character study, the narrative organization quickly pivots to become driven entirely by external antagonism and a high-stakes 'wrong man' scenario. Structural conflict is the central engine of the second half, manifested through Detective Sunday's relentless investigation, the betrayal by former allies like Anne and Leon, and the explicit threats from Senator Stratton. The plot progression relies on the escalating danger of the frame-up, culminating in a fatal physical confrontation with Leon ('Help me! Don't let me fall!') and Julian's subsequent incarceration. Ultimately, the resolution of the story hinges entirely on resolving this legal and existential conflict through Michelle's sacrifice.",1,tt0080365,American Gigolo
structural_conflict,8,"The narrative organization is heavily driven by Clifford's sustained antagonism with the school bully, Moody, who initiates a plot-defining extortion racket ('Bring a dollar every day'). This conflict dictates the protagonist's major decisions, specifically forcing him to seek an alliance with the outcast Ricky Linderman for protection against explicit threats of violence. The tension escalates structurally from verbal intimidation and chase sequences to property destruction (throwing the motorcycle in the lake) and a climactic physical confrontation. While a secondary comedic subplot involving the grandmother exists, the primary narrative engine is the high-stakes opposition between Clifford and the gang, which must be resolved through physical combat.",1,tt0081207,My Bodyguard
structural_conflict,1,"The narrative structure is expository and speculative, driven by an intellectual inquiry into the 'ancient puzzle' of extraterrestrial visitation rather than by antagonism or sustained confrontation. While the text mentions isolated instances of past violence or danger, such as the 'violent birth pangs of our world,' the destruction of Atlantis, or the disappearance of planes in the Bermuda Triangle, these serve as evidentiary anecdotes rather than active plot drivers. There are no opposing forces or high-stakes confrontations shaping character decisions; instead, the progression relies on connecting archaeological sites like Nazca and Tiahuanaco to the central hypothesis. Consequently, conflict is virtually non-existent as a structural engine, replaced entirely by mystery and exploration.",1,tt0080919,In Search of Historic Jesus
structural_conflict,3,"The narrative is driven primarily by the internal pressure to succeed and the passage of time within an academic setting, rather than by sustained external antagonism or high-stakes danger. Conflict appears intermittently as interpersonal friction or institutional hurdles, such as Leroy's aggressive defiance of his teacher ('I hate your guts... you read, you fucking bitch') or Lisa's expulsion from the dance program ('You don't have it... I'm saving you a lot of time and pain'). While there is an isolated instance of predatory threat when a director attempts to exploit Coco ('Could you take your top off, please?'), this functions as a singular vignette illustrating industry perils rather than a structural engine of escalating tension. Ultimately, the opposition shapes character growth rather than driving the central plot, with the primary struggle being against mediocrity and rejection rather than opposing forces.",1,tt0080716,Fame
structural_conflict,8,"The narrative structure is fundamentally driven by the escalating tension between Eddie Jessup's obsessive pursuit of 'ultimate Truth' and the physical and social dangers this pursuit generates. This manifests initially as interpersonal conflict, with colleagues like Mason shouting that Eddie is 'irresponsible' and 'dangerous' for using untested drugs, but evolves into high-stakes physical confrontation involving genetic regression and violence (e.g., 'eating the blood of a goat,' 'an animal loose in the basement,' and a security guard being attacked). The climax relies entirely on the desperate struggle between the protagonist's regression into 'simple, hideous nothing' and his wife's active opposition to save his humanity ('Defy it, Eddie!').",1,tt0080360,Altered States
structural_conflict,10,"The narrative is entirely structured around a high-stakes manhunt for a serial killer, initiated by the discovery of dismembered bodies and the police realization that a predator is targeting a specific community. The protagonist's journey is defined by explicit danger, as he goes undercover specifically to 'attract this guy' and expose himself to lethal threat, while simultaneously navigating aggressive police brutality directed at suspects ('Get your pants down... We're gonna get a sample of your sperm'). Dialogue consistently reinforces escalating tension through autopsy reports detailing violent trauma, scenes of lethal confrontation (stabbings), and the protagonist's own psychological unraveling due to the 'dangerous' nature of the assignment. Every major plot progression—from the recruitment of the detective to the final arrest and subsequent murder of a secondary character—is driven by sustained antagonism and the immediate threat of physical violence.",1,tt0080569,Cruising
structural_conflict,9,"The narrative is structurally defined by a sustained, high-stakes power struggle between the reformist faction (Struensee and the Queen) and the conservative 'Old Guard' (Guldberg and the Queen Mother). The conflict escalates from ideological opposition regarding taxes and the dissolution of the Council—where antagonists explicitly plan to 'clip the claws' of the reformer—to a conspiratorial coup involving 'slanderous gossip' and the manipulation of the King. This antagonism drives every major plot beat in the latter half, culminating in a lethal confrontation where the opposition forces the King to sign arrest warrants for 'treason,' leading directly to Struensee's execution at 'daybreak.'",1,tt0081259,The Octagon
structural_conflict,8,"The narrative organization is entirely driven by the sustained strategic confrontation between the Reeves and Hartland shoe companies. John Reeves explicitly frames the story’s momentum around antagonism, stating, ""I've been fighting Tom Hartland for twenty years"" and later instigating a ""Battle of Waterloo"" to motivate the Hartland heirs. The central plot device involves Reeves assuming a disguise to lead the opposition against his own firm, creating a structural conflict that shapes every major character decision, from the heirs' transformation into industrious fighters to the nephew’s aggressive counter-measures. Although the stakes are financial rather than physical, the dialogue is saturated with martial language like ""fight,"" ""swat him,"" and ""wipe Napoleon off the map,"" confirming that competitive opposition is the primary engine of the story.",1,tt0082501,Hardly Working
structural_conflict,8,"The narrative is primarily structured around a sustained pursuit and escalating antagonism between the protagonists and an enemy group (the Crows). The conflict is established through explicit threats of lethal violence and abduction, such as ""We are enemies until one of us dies"" and ""I will hang his scalp on my belt."" This external danger drives the plot's momentum, forcing the characters to hide, prepare for battle (""Will the Crows come again? Yes""), and ultimately engage in a high-stakes confrontation. Even the central character arc regarding the lost son's identity is resolved directly through this battlefield standoff, making the conflict the essential engine of the story's climax.",1,tt0081760,Windwalker
structural_conflict,4,"While the narrative contains interpersonal tension, specifically the domestic strain between Buck and his wife Viv and the subsequent affair with Lily, the film is structurally driven more by the episodic lifestyle of touring musicians than by sustained antagonism or threat. The conflict creates emotional stakes, culminating in Viv publicly announcing a divorce, but potential physical confrontations—such as Garland tracking Buck down with a gun—are quickly defused into camaraderie and drinking rather than escalating into violence. The story lacks a central antagonist or persistent danger, functioning instead as a musical melodrama where the 'road' lifestyle and songs drive the pacing more than the conflict itself.",0.95,tt0080888,Honeysuckle Rose
structural_conflict,8,"The narrative structure is primarily driven by persistent antagonism from two distinct sources: a pair of smugglers pursuing an Inca treasure and a ship captain hostile toward the protagonists. The smugglers, Shepard and Prindle, instigate the central plot by chasing the protagonists to recover lost film, explicitly threatening to cut the car 'into tiny little pieces' and later attempting to escape with stolen gold during a violent airfield climax. Simultaneously, Captain Blythe's sustained institutional opposition forces the characters into a series of escapes and detours, including an involuntary exit from the ship and a confrontation in a bullring. Consequently, nearly every narrative progression—from the initial pursuit in Puerto Vallarta to the final physical confrontation with an aircraft—is engineered by these overlapping threats and the necessity of strategic defense.",0.95,tt0080861,Herbie Goes Bananas
structural_conflict,7,"The narrative is fundamentally structured around the cat-and-mouse pursuit between Chief Inspector Willis and the master thief Jack Rhodes, serving as the central engine for the plot. This structural conflict drives character motivation, most notably through Willis’s explicit blackmail of Gillian ('Blackmail... Only as a first resort') to force her cooperation under threat of prison ('shave your head... lock you up for the night'). The tension escalates through the mechanics of the heist and the counter-maneuvers of the police, evidenced by dialogue regarding surveillance and interception ('The people you suspect are under strict surveillance'). However, the intensity of the conflict is somewhat mitigated by the final twist, which reveals the antagonism was a strategic game between 'non-conspiring conspirators' rather than a hostile war.",0.95,tt0081439,Rough Cut
structural_conflict,9,"The narrative is fundamentally structured around the protagonist's profession as a bounty hunter, necessitating a series of high-stakes physical confrontations with fugitives including Tommy Price, Billie Joe, the Branch brothers, and Bernardo. Dialogue consistently emphasizes lethal threats and weaponry, ranging from stun guns and dynamite to hostage situations where characters shout, 'Back off, or I'll blow her head off!' Beyond the episodic captures, an overarching structural antagonist (Mason) drives the plot through escalating intimidation, explicitly stating, 'I'm gonna kill you,' and culminating in the kidnapping of the protagonist's pregnant partner. Consequently, conflict functions as the dominant engine of the story, with nearly every major development resulting from persistent antagonism or the pursuit of dangerous targets.",1,tt0080907,The Hunter
structural_conflict,8,"The narrative is fundamentally structured around high-stakes military antagonism and the looming threat of the 1941 Pearl Harbor attack. Explicit conflict drives major plot points, including the aerial dogfight where F-14s engage Zeros ('Splash the Zeros'), the violent destruction of the civilian yacht, and a lethal hostage standoff involving a Japanese pilot on the ship. The central dramatic tension hinges on the decision to commit an act of war against the Japanese fleet, culminating in the Captain's order to 'strike the Japanese fleet' and the launch of the air wing. While the film contains elements of mystery and time-travel exposition, the progression is dictated by the escalation from investigation to unavoidable combat readiness.",1,tt0080736,The Final Countdown
structural_conflict,7,"The narrative is fundamentally structured by the antagonism between the protagonists and the legal, societal, and physical forces opposing them. Conflict drives key plot points, escalating from ideological disputes with family and peers (""Worse than our Arabs,"" ""You're a fucking pain"") to high-stakes legal threats involving ""30,000 euros and 5 years in prison."" The story's climax relies entirely on life-threatening danger, specifically the risks associated with smuggling and the boat crossing where characters face the explicit ""possibility of dying."" Consequently, the sustained opposition between the characters' objectives and the rigid enforcement of borders functions as a central engine of the film's progression.",0.95,tt0080515,A Change of Seasons
structural_conflict,6,"The narrative structure relies on specific, pivotal moments of physical danger—such as the grocery store robbery where a criminal threatens to 'cut you in half,' a shooting incident, and the climactic apartment fire—to drive the plot forward. However, the antagonism is not continuous; between these high-stakes events, the film focuses heavily on romantic development, the protagonist's struggle with his identity as a 'fraud,' and the strategic manipulation by PR agents. While the threat of violence and the turning of public opinion ('You are a bum!') serve as key structural beats, the conflict shares centrality with satirical and character-driven themes rather than functioning as a relentless engine of suspense.",1,tt0080863,Hero At Large
structural_conflict,9,"The narrative structure is dominated by high-stakes, lethal opposition that transforms a fishing trip into a survival thriller. While the opening scenes feature mild domestic bickering, the story quickly pivots to sustained structural conflict via a plane crash and subsequent capture by a hostile, cult-like group practicing 'buccaneer' laws. The plot is driven entirely by the protagonist's struggle against explicit threats of torture, enslavement, and death, evidenced by dialogue such as 'Have you for supper' and the ritualistic 'Time for vida, a time for muerta.' Furthermore, the conflict creates the central psychological crisis—the brainwashing of the son ('Shoot him, my son')—and culminates in a violent military engagement between the pirates and the Coast Guard, making antagonism the primary engine of the film.",1,tt0080934,The Island
structural_conflict,2,"The narrative is structured as a political farce driven by absurdity and bureaucratic incompetence rather than genuine antagonism or escalating threat. While a central diplomatic crisis exists regarding the nation of Upper Gorm, the 'conflict' consists of comedic misunderstandings, such as translation errors and the trading of citizens for giant vegetables, rather than sustained strategic opposition. Potential high-stakes elements, like Gorm's nuclear capabilities or human sacrifice, are immediately undercut by humor and treated as punchlines rather than sources of narrative tension or danger. Consequently, the story progresses through a series of ridiculous situations and blunders rather than through the resolution of persistent structural conflict.",0.95,tt0080739,First Family
structural_conflict,10,"The narrative is driven almost exclusively by the sustained and escalating antagonism between the James-Younger gang and the Pinkerton detective agency, making conflict the dominant structural engine. Violent confrontation shapes every major plot turn, from the opening bank robbery threats ('put a bullet in your brainpan') to the retaliatory cycle following the Pinkerton bombing of the Samuel home. The film's climax at Northfield is a direct result of this escalation, featuring a sustained, high-stakes shootout where the town is 'ready' for the gang. Ultimately, the story resolves through internal conflict and betrayal, culminating in Bob Ford's assassination of Jesse James, proving that lethal opposition dictates the film's entire organization.",1,tt0081071,The Long Riders
structural_conflict,9,"The narrative is structurally defined by a cycle of violence, beginning with a fatal childhood accident concealed by a pact of secrecy and culminating in a vengeful massacre at a prom. The plot progression relies entirely on the escalating threat of an escaped 'homicidal' maniac, explicit intimidation via obscene phone calls ('The killer is coming'), and physical confrontations between social factions. Police manhunts and the discovery of murder victims serve as the primary pacing mechanisms, while the climax is driven by a coordinated, violent assault. Consequently, antagonism and mortal danger function as the dominant engine of the story.",1,tt0081383,Prom Night
structural_conflict,10,"The narrative is entirely driven by the persistent antagonism between the protagonist, Maxwell Smart, and the terrorist organization KAOS, centering on the explicit threat of the 'Nude Bomb.' The plot progresses exclusively through a series of violent confrontations and dangers, including an opening aerial battle, multiple assassination attempts, car chases, and a bomb planted on a plane. The antagonist, Saint Sauvage, establishes high structural stakes by threatening to 'detonate this bomb in every single nation' to gain 'absolute control of every living man, woman, and child.' The story culminates in a direct strategic and physical showdown at the villain's headquarters with a lethal countdown, confirming that conflict is the sole engine moving the story forward.",1,tt0081249,The Nude Bomb
structural_conflict,5,"The narrative structure relies on the escalating tension between the protagonist's divine mission and the skepticism of societal authority figures. While the tone is comedic and lacks physical violence, the story is driven by institutional opposition, progressing from school suspension to the explicit threat of psychiatric institutionalization. The plot turns on the conflict between Tracy's reality and the adults' diagnosis of her as 'bonkers' or psychotic, which forces her to run away and necessitates a climactic confrontation with a medical panel. Consequently, while not an action-based conflict, the opposition from parents, teachers, and doctors serves as the central obstacle shaping the film's second half.",0.95,tt0081268,"Oh, God! Book II"
structural_conflict,3,"While the narrative includes standard conflict tropes such as bandits, a hostile giant, and a tyrannical Pharaoh, these elements are consistently undermined by farce and lack genuine structural weight. Herschel's confrontations are played for comedic failure or irrelevance rather than dramatic tension; for instance, his challenge to the giant Amok results in immediate slapstick defeat, and his opposition to Pharaoh is rendered moot because Moses has already performed the miracles off-screen. Threats of execution and war are treated with levity, exemplified by the casual banter during the dungeon rescue and the use of 'Poo-poo' as a military password. Consequently, the story is driven by the ironic premise of Herschel's inadequacy and bad timing rather than by high-stakes antagonism or sustained danger.",1,tt0081751,Wholly Moses!
